InvoiceNo,InvoiceDate,InvoiceTime,StockCode,Product,Quantity,UnitPrice,Totalsale,CustomerID,Country
559797,12/07/11,1:31:00 PM,21967,PACK OF 12 SKULL TISSUES,24,0.29,6.96,12720,Germany
559798,12/07/11,1:32:00 PM,22961,JAM MAKING SET PRINTED,24,1.45,34.8,12720,Germany
559798,12/07/11,1:32:00 PM,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,0.19,4.56,12720,Germany
559798,12/07/11,1:32:00 PM,84818,DANISH ROSE PHOTO FRAME,24,0.79,18.96,12720,Germany
559798,12/07/11,1:32:00 PM,23186,FRENCH STYLE STORAGE JAR CAFE ,48,0.29,13.92,12720,Germany
559798,12/07/11,1:32:00 PM,22094,RED RETROSPOT TISSUE BOX,36,0.39,14.04,12720,Germany
559798,12/07/11,1:32:00 PM,22093,MOTORING TISSUE BOX,36,0.39,14.04,12720,Germany
559819,12/07/11,4:58:00 PM,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,4.15,24.9,12682,France
559819,12/07/11,4:58:00 PM,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,4.15,24.9,12682,France
559819,12/07/11,4:58:00 PM,23237,SET OF 4 KNICK KNACK TINS LEAF,6,4.15,24.9,12682,France
559819,12/07/11,4:58:00 PM,23199,JUMBO BAG APPLES,10,2.08,20.8,12682,France
559819,12/07/11,4:58:00 PM,23200,JUMBO BAG PEARS,10,2.08,20.8,12682,France
559819,12/07/11,4:58:00 PM,23202,JUMBO BAG VINTAGE LEAF,10,2.08,20.8,12682,France
559819,12/07/11,4:58:00 PM,23203,JUMBO BAG DOILEY PATTERNS,20,2.08,41.6,12682,France
559819,12/07/11,4:58:00 PM,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1.25,30,12682,France
559819,12/07/11,4:58:00 PM,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1.25,30,12682,France
559819,12/07/11,4:58:00 PM,POST,POSTAGE,1,18,18,12682,France
559889,13/07/11,11:48:00 AM,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,72,0.55,39.6,12678,France
559889,13/07/11,11:48:00 AM,23309,SET OF 60 I LOVE LONDON CAKE CASES ,72,0.55,39.6,12678,France
559889,13/07/11,11:48:00 AM,23306,SET OF 36 DOILIES PANTRY DESIGN,72,1.45,104.4,12678,France
559889,13/07/11,11:48:00 AM,23285,PINK VINTAGE SPOT BEAKER,96,0.72,69.12,12678,France
559889,13/07/11,11:48:00 AM,23286,BLUE VINTAGE SPOT BEAKER,96,0.72,69.12,12678,France
559889,13/07/11,11:48:00 AM,23287,RED VINTAGE SPOT BEAKER,96,0.72,69.12,12678,France
559889,13/07/11,11:48:00 AM,23238,SET OF 4 KNICK KNACK TINS LONDON ,18,4.15,74.7,12678,France
559889,13/07/11,11:48:00 AM,22726,ALARM CLOCK BAKELIKE GREEN,24,3.75,90,12678,France
559889,13/07/11,11:48:00 AM,POST,POSTAGE,1,145,145,12678,France
559889,13/07/11,11:48:00 AM,23084,RABBIT NIGHT LIGHT,120,1.79,214.8,12678,France
559899,13/07/11,12:24:00 PM,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,2.95,35.4,12528,Germany
559899,13/07/11,12:24:00 PM,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,1.49,17.88,12528,Germany
559899,13/07/11,12:24:00 PM,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,1.49,17.88,12528,Germany
559899,13/07/11,12:24:00 PM,37446,MINI CAKE STAND WITH HANGING CAKES,8,1.45,11.6,12528,Germany
559899,13/07/11,12:24:00 PM,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,3.75,15,12528,Germany
559899,13/07/11,12:24:00 PM,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,1.95,15.6,12528,Germany
559899,13/07/11,12:24:00 PM,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,1.45,17.4,12528,Germany
559899,13/07/11,12:24:00 PM,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,4.95,39.6,12528,Germany
559899,13/07/11,12:24:00 PM,22215,CAKE STAND WHITE TWO TIER LACE,2,8.5,17,12528,Germany
559899,13/07/11,12:24:00 PM,22847,BREAD BIN DINER STYLE IVORY,1,16.95,16.95,12528,Germany
559899,13/07/11,12:24:00 PM,22938,CUPCAKE LACE PAPER SET 6,12,1.95,23.4,12528,Germany
559899,13/07/11,12:24:00 PM,POST,POSTAGE,3,18,54,12528,Germany
559928,14/07/11,8:52:00 AM,23241,TREASURE TIN GYMKHANA DESIGN,6,2.08,12.48,12405,Finland
559928,14/07/11,8:52:00 AM,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,4.15,24.9,12405,Finland
559928,14/07/11,8:52:00 AM,22138,BAKING SET 9 PIECE RETROSPOT ,9,4.95,44.55,12405,Finland
559928,14/07/11,8:52:00 AM,22617,BAKING SET SPACEBOY DESIGN,6,4.95,29.7,12405,Finland
559928,14/07/11,8:52:00 AM,21395,BLUE POLKADOT BEAKER ,48,0.39,18.72,12405,Finland
559928,14/07/11,8:52:00 AM,21394,RED POLKADOT BEAKER ,48,0.39,18.72,12405,Finland
559928,14/07/11,8:52:00 AM,35810A,ENAMEL PINK COFFEE CONTAINER,12,0.83,9.96,12405,Finland
559928,14/07/11,8:52:00 AM,47593B,SCOTTIE DOGS BABY BIB,48,0.39,18.72,12405,Finland
559928,14/07/11,8:52:00 AM,21578,WOODLAND DESIGN  COTTON TOTE BAG,11,2.25,24.75,12405,Finland
559928,14/07/11,8:52:00 AM,21429,RED GINGHAM ROSE JEWELLERY BOX,8,1.95,15.6,12405,Finland
559928,14/07/11,8:52:00 AM,20750,RED RETROSPOT MINI CASES,10,7.95,79.5,12405,Finland
559928,14/07/11,8:52:00 AM,20749,ASSORTED COLOUR MINI CASES,6,7.95,47.7,12405,Finland
559928,14/07/11,8:52:00 AM,84912A,PINK ROSE WASHBAG,4,3.75,15,12405,Finland
559928,14/07/11,8:52:00 AM,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2.95,17.7,12405,Finland
559928,14/07/11,8:52:00 AM,POST,POSTAGE,8,40,320,12405,Finland
559928,14/07/11,8:52:00 AM,22498,WOODEN REGATTA BUNTING,12,5.95,71.4,12405,Finland
559928,14/07/11,8:52:00 AM,22668,PINK BABY BUNTING,10,2.95,29.5,12405,Finland
559928,14/07/11,8:52:00 AM,47590A,BLUE HAPPY BIRTHDAY BUNTING,9,5.45,49.05,12405,Finland
559928,14/07/11,8:52:00 AM,47566B,TEA TIME PARTY BUNTING,8,4.95,39.6,12405,Finland
559928,14/07/11,8:52:00 AM,47590B,PINK HAPPY BIRTHDAY BUNTING,9,5.45,49.05,12405,Finland
559928,14/07/11,8:52:00 AM,22317,FIVE CATS HANGING DECORATION,6,2.95,17.7,12405,Finland
559928,14/07/11,8:52:00 AM,22325,MOBILE VINTAGE HEARTS ,9,4.95,44.55,12405,Finland
559928,14/07/11,8:52:00 AM,22318,FIVE HEART HANGING DECORATION,12,2.95,35.4,12405,Finland
559928,14/07/11,8:52:00 AM,21249,WOODLAND  HEIGHT CHART STICKERS ,12,2.95,35.4,12405,Finland
559928,14/07/11,8:52:00 AM,21251,DINOSAUR HEIGHT CHART STICKER SET,12,2.95,35.4,12405,Finland
559928,14/07/11,8:52:00 AM,21156,RETROSPOT CHILDRENS APRON,8,1.95,15.6,12405,Finland
559928,14/07/11,8:52:00 AM,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1.95,15.6,12405,Finland
559928,14/07/11,8:52:00 AM,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,1.95,15.6,12405,Finland
559928,14/07/11,8:52:00 AM,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,4.95,19.8,12405,Finland
559928,14/07/11,8:52:00 AM,21975,PACK OF 60 DINOSAUR CAKE CASES,48,0.55,26.4,12405,Finland
559928,14/07/11,8:52:00 AM,22417,PACK OF 60 SPACEBOY CAKE CASES,24,0.55,13.2,12405,Finland
559928,14/07/11,8:52:00 AM,21976,PACK OF 60 MUSHROOM CAKE CASES,24,0.55,13.2,12405,Finland
559928,14/07/11,8:52:00 AM,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,0.55,13.2,12405,Finland
559928,14/07/11,8:52:00 AM,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,0.55,13.2,12405,Finland
559928,14/07/11,8:52:00 AM,84991,60 TEATIME FAIRY CAKE CASES,24,0.55,13.2,12405,Finland
559928,14/07/11,8:52:00 AM,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,0.55,13.2,12405,Finland
559928,14/07/11,8:52:00 AM,22627,MINT KITCHEN SCALES,2,8.5,17,12405,Finland
559928,14/07/11,8:52:00 AM,22624,IVORY KITCHEN SCALES,2,8.5,17,12405,Finland
559928,14/07/11,8:52:00 AM,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,4.95,29.7,12405,Finland
559928,14/07/11,8:52:00 AM,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,2.95,53.1,12405,Finland
559928,14/07/11,8:52:00 AM,23109,LED TEA LIGHTS,12,2.89,34.68,12405,Finland
559928,14/07/11,8:52:00 AM,21199,PINK  HEART CONFETTI IN TUBE,12,1.65,19.8,12405,Finland
559928,14/07/11,8:52:00 AM,21986,PACK OF 12 PINK POLKADOT TISSUES,48,0.29,13.92,12405,Finland
559928,14/07/11,8:52:00 AM,21981,PACK OF 12 WOODLAND TISSUES ,48,0.29,13.92,12405,Finland
559928,14/07/11,8:52:00 AM,22614,PACK OF 12 SPACEBOY TISSUES,48,0.29,13.92,12405,Finland
559928,14/07/11,8:52:00 AM,22551,PLASTERS IN TIN SPACEBOY,12,1.65,19.8,12405,Finland
559928,14/07/11,8:52:00 AM,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1.65,19.8,12405,Finland
559928,14/07/11,8:52:00 AM,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,19.8,12405,Finland
559928,14/07/11,8:52:00 AM,20977,36 PENCILS TUBE WOODLAND,16,1.25,20,12405,Finland
559928,14/07/11,8:52:00 AM,20981,12 PENCILS TALL TUBE WOODLAND,12,0.85,10.2,12405,Finland
559928,14/07/11,8:52:00 AM,21424,WOODLAND STORAGE BOX LARGE ,12,2.95,35.4,12405,Finland
559928,14/07/11,8:52:00 AM,21426,WOODLAND STORAGE BOX SMALL,12,2.1,25.2,12405,Finland
559928,14/07/11,8:52:00 AM,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,12,3.75,45,12405,Finland
559928,14/07/11,8:52:00 AM,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,4.15,24.9,12405,Finland
559929,14/07/11,9:10:00 AM,22960,JAM MAKING SET WITH JARS,6,4.25,25.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,16161P,WRAP ENGLISH ROSE ,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,21499,BLUE POLKADOT WRAP,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,21500,PINK POLKADOT WRAP ,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,21503,TOYBOX  WRAP ,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,22047,EMPIRE GIFT WRAP,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,22050,PINK PAISLEY ROSE GIFT WRAP,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,22709,WRAP WEDDING DAY,25,0.42,10.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,22485,SET OF 2 WOODEN MARKET CRATES,2,12.75,25.5,14265,Unspecified
559929,14/07/11,9:10:00 AM,40001,WHITE BAMBOO RIBS LAMPSHADE,24,0.85,20.4,14265,Unspecified
559929,14/07/11,9:10:00 AM,21628,TRIANGULAR POUFFE VINTAGE ,2,14.95,29.9,14265,Unspecified
559929,14/07/11,9:10:00 AM,46000S,POLYESTER FILLER PAD 40x40cm,18,1.45,26.1,14265,Unspecified
559929,14/07/11,9:10:00 AM,46000M,POLYESTER FILLER PAD 45x45cm,18,1.55,27.9,14265,Unspecified
559929,14/07/11,9:10:00 AM,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,14265,Unspecified
C559953,14/07/11,11:00:00 AM,23169,CLASSIC GLASS COOKIE JAR,-3,4.15,-12.45,13815,Germany
559987,14/07/11,12:12:00 PM,21976,PACK OF 60 MUSHROOM CAKE CASES,24,0.55,13.2,12619,Germany
559987,14/07/11,12:12:00 PM,21215,IVORY PAPER CUP CAKE CASES ,24,0.55,13.2,12619,Germany
559987,14/07/11,12:12:00 PM,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,0.55,13.2,12619,Germany
559987,14/07/11,12:12:00 PM,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,48,0.55,26.4,12619,Germany
559987,14/07/11,12:12:00 PM,23309,SET OF 60 I LOVE LONDON CAKE CASES ,48,0.55,26.4,12619,Germany
559987,14/07/11,12:12:00 PM,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,48,0.55,26.4,12619,Germany
559987,14/07/11,12:12:00 PM,23295,SET OF 12 MINI LOAF BAKING CASES,128,0.72,92.16,12619,Germany
559987,14/07/11,12:12:00 PM,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,0.72,92.16,12619,Germany
559987,14/07/11,12:12:00 PM,23296,SET OF 6 TEA TIME BAKING CASES,128,1.04,133.12,12619,Germany
559987,14/07/11,12:12:00 PM,23294,SET OF 6 SNACK LOAF BAKING CASES,128,0.72,92.16,12619,Germany
559987,14/07/11,12:12:00 PM,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,1.45,17.4,12619,Germany
559987,14/07/11,12:12:00 PM,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,1.45,17.4,12619,Germany
559987,14/07/11,12:12:00 PM,23306,SET OF 36 DOILIES PANTRY DESIGN,12,1.45,17.4,12619,Germany
559987,14/07/11,12:12:00 PM,84988,SET OF 72 PINK HEART PAPER DOILIES,12,1.45,17.4,12619,Germany
559987,14/07/11,12:12:00 PM,POST,POSTAGE,5,18,90,12619,Germany
560038,14/07/11,2:08:00 PM,22333,RETROSPOT PARTY BAG + STICKER SET,32,1.65,52.8,12709,Germany
560038,14/07/11,2:08:00 PM,21094,SET/6 RED SPOTTY PAPER PLATES,40,0.85,34,12709,Germany
560038,14/07/11,2:08:00 PM,21086,SET/6 RED SPOTTY PAPER CUPS,40,0.65,26,12709,Germany
560038,14/07/11,2:08:00 PM,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,0.85,10.2,12709,Germany
560038,14/07/11,2:08:00 PM,22627,MINT KITCHEN SCALES,4,8.5,34,12709,Germany
560038,14/07/11,2:08:00 PM,21242,RED RETROSPOT PLATE ,16,1.69,27.04,12709,Germany
560038,14/07/11,2:08:00 PM,21244,BLUE POLKADOT PLATE ,16,1.69,27.04,12709,Germany
560038,14/07/11,2:08:00 PM,21238,RED RETROSPOT CUP,24,0.85,20.4,12709,Germany
560038,14/07/11,2:08:00 PM,21239,PINK  POLKADOT CUP,24,0.85,20.4,12709,Germany
560038,14/07/11,2:08:00 PM,20685,DOORMAT RED RETROSPOT,20,6.75,135,12709,Germany
560038,14/07/11,2:08:00 PM,21658,GLASS  BEURRE DISH,20,3.95,79,12709,Germany
560038,14/07/11,2:08:00 PM,22090,PAPER BUNTING RETROSPOT,20,2.95,59,12709,Germany
560038,14/07/11,2:08:00 PM,22423,REGENCY CAKESTAND 3 TIER,32,10.95,350.4,12709,Germany
560202,15/07/11,1:10:00 PM,15056BL,EDWARDIAN PARASOL BLACK,24,5.95,142.8,12712,Germany
560202,15/07/11,1:10:00 PM,15056N,EDWARDIAN PARASOL NATURAL,12,5.95,71.4,12712,Germany
560202,15/07/11,1:10:00 PM,15056P,EDWARDIAN PARASOL PINK,12,5.95,71.4,12712,Germany
560202,15/07/11,1:10:00 PM,23053,RECYCLED ACAPULCO MAT PINK,10,8.25,82.5,12712,Germany
560202,15/07/11,1:10:00 PM,23052,RECYCLED ACAPULCO MAT TURQUOISE,10,8.25,82.5,12712,Germany
560202,15/07/11,1:10:00 PM,23054,RECYCLED ACAPULCO MAT LAVENDER,10,8.25,82.5,12712,Germany
560202,15/07/11,1:10:00 PM,23050,RECYCLED ACAPULCO MAT GREEN,10,8.25,82.5,12712,Germany
560202,15/07/11,1:10:00 PM,85054,FRENCH ENAMEL POT W LID,12,2.95,35.4,12712,Germany
560202,15/07/11,1:10:00 PM,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,1.65,19.8,12712,Germany
560202,15/07/11,1:10:00 PM,23018,LARGE APOTHECARY MEASURING JAR ,1,12.5,12.5,12712,Germany
560202,15/07/11,1:10:00 PM,23017,APOTHECARY MEASURING JAR,1,12.5,12.5,12712,Germany
560202,15/07/11,1:10:00 PM,23019,SMALL APOTHECARY MEASURING JAR ,1,8.25,8.25,12712,Germany
560202,15/07/11,1:10:00 PM,POST,POSTAGE,4,18,72,12712,Germany
560211,15/07/11,2:34:00 PM,21311,SET/4 BIRD MIRROR MAGNETS ,24,0.29,6.96,12621,Germany
560211,15/07/11,2:34:00 PM,21374,MIRRORED WALL ART SKULLS,12,1.25,15,12621,Germany
560211,15/07/11,2:34:00 PM,22509,SEWING BOX RETROSPOT DESIGN ,2,16.95,33.9,12621,Germany
560211,15/07/11,2:34:00 PM,85099B,JUMBO BAG RED RETROSPOT,10,2.08,20.8,12621,Germany
560211,15/07/11,2:34:00 PM,20712,JUMBO BAG WOODLAND ANIMALS,10,2.08,20.8,12621,Germany
560211,15/07/11,2:34:00 PM,21931,JUMBO STORAGE BAG SUKI,30,2.08,62.4,12621,Germany
560211,15/07/11,2:34:00 PM,20713,JUMBO BAG OWLS,10,2.08,20.8,12621,Germany
560211,15/07/11,2:34:00 PM,23199,JUMBO BAG APPLES,10,2.08,20.8,12621,Germany
560211,15/07/11,2:34:00 PM,23200,JUMBO BAG PEARS,10,2.08,20.8,12621,Germany
560211,15/07/11,2:34:00 PM,20725,LUNCH BAG RED RETROSPOT,10,1.65,16.5,12621,Germany
560211,15/07/11,2:34:00 PM,20726,LUNCH BAG WOODLAND,10,1.65,16.5,12621,Germany
560211,15/07/11,2:34:00 PM,22383,LUNCH BAG SUKI DESIGN ,10,1.65,16.5,12621,Germany
560211,15/07/11,2:34:00 PM,23206,LUNCH BAG APPLE DESIGN,10,1.65,16.5,12621,Germany
560211,15/07/11,2:34:00 PM,23209,LUNCH BAG DOILEY PATTERN ,10,1.65,16.5,12621,Germany
560211,15/07/11,2:34:00 PM,23198,PANTRY MAGNETIC  SHOPPING LIST,12,1.45,17.4,12621,Germany
560211,15/07/11,2:34:00 PM,22904,CALENDAR PAPER CUT DESIGN,6,2.95,17.7,12621,Germany
560211,15/07/11,2:34:00 PM,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,4.15,24.9,12621,Germany
560211,15/07/11,2:34:00 PM,21881,CUTE CATS TAPE,12,0.65,7.8,12621,Germany
560211,15/07/11,2:34:00 PM,21884,CAKES AND BOWS GIFT  TAPE,12,0.65,7.8,12621,Germany
560211,15/07/11,2:34:00 PM,22244,3 HOOK HANGER MAGIC GARDEN,12,1.95,23.4,12621,Germany
560211,15/07/11,2:34:00 PM,22621,TRADITIONAL KNITTING NANCY,12,1.65,19.8,12621,Germany
560211,15/07/11,2:34:00 PM,22077,6 RIBBONS RUSTIC CHARM,12,1.65,19.8,12621,Germany
560211,15/07/11,2:34:00 PM,85049G,CHOCOLATE BOX RIBBONS ,12,1.25,15,12621,Germany
560211,15/07/11,2:34:00 PM,22568,FELTCRAFT CUSHION OWL,4,3.75,15,12621,Germany
560211,15/07/11,2:34:00 PM,22570,FELTCRAFT CUSHION RABBIT,4,3.75,15,12621,Germany
560211,15/07/11,2:34:00 PM,22908,PACK OF 20 NAPKINS RED APPLES,12,0.85,10.2,12621,Germany
560211,15/07/11,2:34:00 PM,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,8.5,12621,Germany
560211,15/07/11,2:34:00 PM,POST,POSTAGE,3,18,54,12621,Germany
560230,17/07/11,10:53:00 AM,20679,EDWARDIAN PARASOL RED,12,5.95,71.4,12600,Germany
560230,17/07/11,10:53:00 AM,21371,MIRRORED WALL ART POPPIES,12,0.75,9,12600,Germany
560230,17/07/11,10:53:00 AM,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,0.42,10.08,12600,Germany
560230,17/07/11,10:53:00 AM,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,1.65,16.5,12600,Germany
560230,17/07/11,10:53:00 AM,85099B,JUMBO BAG RED RETROSPOT,10,2.08,20.8,12600,Germany
560230,17/07/11,10:53:00 AM,20712,JUMBO BAG WOODLAND ANIMALS,10,2.08,20.8,12600,Germany
560230,17/07/11,10:53:00 AM,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,5.95,35.7,12600,Germany
560230,17/07/11,10:53:00 AM,85014B,RED RETROSPOT UMBRELLA,21,5.95,124.95,12600,Germany
560230,17/07/11,10:53:00 AM,POST,POSTAGE,2,18,36,12600,Germany
560272,17/07/11,2:56:00 PM,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,19.8,12691,France
560272,17/07/11,2:56:00 PM,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2.55,15.3,12691,France
560272,17/07/11,2:56:00 PM,23256,CHILDRENS CUTLERY SPACEBOY ,8,4.15,33.2,12691,France
560272,17/07/11,2:56:00 PM,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,4.15,33.2,12691,France
560272,17/07/11,2:56:00 PM,22467,GUMBALL COAT RACK,12,2.55,30.6,12691,France
560272,17/07/11,2:56:00 PM,POST,POSTAGE,1,18,18,12691,France
560363,18/07/11,12:05:00 PM,23296,SET OF 6 TEA TIME BAKING CASES,8,1.25,10,12589,France
560363,18/07/11,12:05:00 PM,23295,SET OF 12 MINI LOAF BAKING CASES,16,0.83,13.28,12589,France
560363,18/07/11,12:05:00 PM,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,0.83,13.28,12589,France
560363,18/07/11,12:05:00 PM,23294,SET OF 6 SNACK LOAF BAKING CASES,8,0.83,6.64,12589,France
560363,18/07/11,12:05:00 PM,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",8,1.25,10,12589,France
560363,18/07/11,12:05:00 PM,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,1.45,17.4,12589,France
560363,18/07/11,12:05:00 PM,22644,CERAMIC CHERRY CAKE MONEY BANK,12,1.45,17.4,12589,France
560363,18/07/11,12:05:00 PM,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,12589,France
560363,18/07/11,12:05:00 PM,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,12.75,12.75,12589,France
560363,18/07/11,12:05:00 PM,POST,POSTAGE,1,18,18,12589,France
560398,18/07/11,2:10:00 PM,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,4.25,102,12731,France
560398,18/07/11,2:10:00 PM,22561,WOODEN SCHOOL COLOURING SET,24,1.65,39.6,12731,France
560398,18/07/11,2:10:00 PM,22560,TRADITIONAL MODELLING CLAY,48,1.06,50.88,12731,France
560398,18/07/11,2:10:00 PM,21889,WOODEN BOX OF DOMINOES,24,1.25,30,12731,France
560398,18/07/11,2:10:00 PM,21915,RED  HARMONICA IN BOX ,24,1.25,30,12731,France
560398,18/07/11,2:10:00 PM,21914,BLUE HARMONICA IN BOX ,24,1.25,30,12731,France
560398,18/07/11,2:10:00 PM,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,0.42,5.04,12731,France
560398,18/07/11,2:10:00 PM,22714,CARD BIRTHDAY COWBOY,12,0.42,5.04,12731,France
560398,18/07/11,2:10:00 PM,85014A,BLACK/BLUE POLKADOT UMBRELLA,48,4.95,237.6,12731,France
560398,18/07/11,2:10:00 PM,21844,RED RETROSPOT MUG,72,2.55,183.6,12731,France
560398,18/07/11,2:10:00 PM,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,3.25,39,12731,France
560398,18/07/11,2:10:00 PM,22698,PINK REGENCY TEACUP AND SAUCER,6,2.95,17.7,12731,France
560398,18/07/11,2:10:00 PM,22697,GREEN REGENCY TEACUP AND SAUCER,12,2.95,35.4,12731,France
560398,18/07/11,2:10:00 PM,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2.55,61.2,12731,France
560398,18/07/11,2:10:00 PM,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,1.25,30,12731,France
560398,18/07/11,2:10:00 PM,22195,LARGE HEART MEASURING SPOONS,24,1.65,39.6,12731,France
560398,18/07/11,2:10:00 PM,21563,RED HEART SHAPE LOVE BUCKET ,12,2.95,35.4,12731,France
560398,18/07/11,2:10:00 PM,22134,MINI LADLE LOVE HEART RED ,48,0.42,20.16,12731,France
560398,18/07/11,2:10:00 PM,22398,MAGNETS PACK OF 4 SWALLOWS,24,0.39,9.36,12731,France
560398,18/07/11,2:10:00 PM,21524,DOORMAT SPOTTY HOME SWEET HOME,10,6.75,67.5,12731,France
560398,18/07/11,2:10:00 PM,48187,DOORMAT NEW ENGLAND,10,6.75,67.5,12731,France
560398,18/07/11,2:10:00 PM,48184,DOORMAT ENGLISH ROSE ,10,6.75,67.5,12731,France
560398,18/07/11,2:10:00 PM,20685,DOORMAT RED RETROSPOT,10,6.75,67.5,12731,France
560398,18/07/11,2:10:00 PM,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,20,2.55,51,12731,France
560398,18/07/11,2:10:00 PM,21558,SKULL LUNCH BOX WITH CUTLERY ,20,2.55,51,12731,France
560398,18/07/11,2:10:00 PM,22630,DOLLY GIRL LUNCH BOX,20,1.95,39,12731,France
560398,18/07/11,2:10:00 PM,22629,SPACEBOY LUNCH BOX ,20,1.95,39,12731,France
560398,18/07/11,2:10:00 PM,22382,LUNCH BAG SPACEBOY DESIGN ,30,1.65,49.5,12731,France
560398,18/07/11,2:10:00 PM,22662,LUNCH BAG DOLLY GIRL DESIGN,30,1.65,49.5,12731,France
560398,18/07/11,2:10:00 PM,20727,LUNCH BAG  BLACK SKULL.,30,1.65,49.5,12731,France
560398,18/07/11,2:10:00 PM,20725,LUNCH BAG RED RETROSPOT,30,1.65,49.5,12731,France
560398,18/07/11,2:10:00 PM,10125,MINI FUNKY DESIGN TAPES,100,0.85,85,12731,France
560452,19/07/11,9:51:00 AM,47566,PARTY BUNTING,8,4.95,39.6,12682,France
560452,19/07/11,9:51:00 AM,21746,SMALL RED RETROSPOT WINDMILL,12,1.25,15,12682,France
560452,19/07/11,9:51:00 AM,22432,WATERING CAN PINK BUNNY,6,1.95,11.7,12682,France
560452,19/07/11,9:51:00 AM,22303,COFFEE MUG APPLES DESIGN,6,2.55,15.3,12682,France
560452,19/07/11,9:51:00 AM,POST,POSTAGE,1,18,18,12682,France
C560474,19/07/11,10:46:00 AM,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,1.95,-3.9,12705,Germany
560544,19/07/11,12:37:00 PM,21042,RED RETROSPOT APRON ,3,5.95,17.85,12569,Germany
560544,19/07/11,12:37:00 PM,20754,RETROSPOT RED WASHING UP GLOVES,6,2.1,12.6,12569,Germany
560544,19/07/11,12:37:00 PM,21154,RED RETROSPOT OVEN GLOVE ,10,1.25,12.5,12569,Germany
560544,19/07/11,12:37:00 PM,71279,PINK GLASS CANDLEHOLDER,6,2.95,17.7,12569,Germany
